age_at_marriage,marriage_duration_years,num_children,education_level,employment_status,combined_income,religious_compatibility,cultural_background_match,communication_score,conflict_frequency,conflict_resolution_style,financial_stress_level,mental_health_issues,infidelity_occurred,counseling_attended,social_support,shared_hobbies_count,marriage_type,pre_marital_cohabitation,domestic_violence_history,trust_score,divorced
29,35,1,No Formal Education,Unemployed,57,Same Religion,1,4,1,Collaborative,6,1,0,0,9,3,Love,0,0,4,1
28,9,0,Master,Full-time,19,Same Religion,1,8,1,Collaborative,5,0,0,0,10,4,Love,1,0,6,1
23,39,2,Bachelor,Part-time,39,Not Religious,1,7,0,Aggressive,4,0,0,0,5,3,Love,1,0,6,1
34,4,5,No Formal Education,Homemaker,86,Same Religion,1,5,2,Collaborative,8,1,0,0,6,4,Love,0,0,6,0
31,12,1,Bachelor,Full-time,89,Different Religion,0,5,2,Avoidant,6,1,0,1,4,4,Love,0,0,5,1
25,2,3,High School,Full-time,20,Same Religion,0,7,4,Collaborative,6,0,0,0,6,6,Love,1,0,7,0
33,3,2,Bachelor,Full-time,41,Different Religion,1,4,0,Collaborative,7,0,1,1,4,2,Love,1,0,3,1
25,7,2,High School,Full-time,47,Same Religion,1,6,4,Passive,2,0,0,0,9,4,Love,1,0,5,0
24,3,2,Bachelor,Full-time,52,Same Religion,1,7,6,Passive,2,0,0,0,6,4,Arranged,1,0,6,0
24,1,3,PhD,Part-time,41,Same Religion,1,5,2,Avoidant,3,1,0,1,4,2,Arranged,0,1,5,1
19,3,0,Master,Full-time,62,Not Religious,1,9,3,Collaborative,5,0,0,1,5,2,Arranged,1,0,7,0
30,1,0,High School,Part-time,49,Not Religious,1,3,1,Collaborative,3,0,1,0,5,2,Love,1,0,8,1
18,12,1,High School,Homemaker,51,Same Religion,0,6,1,Collaborative,3,0,0,0,3,8,Love,1,0,7,0
21,6,3,High School,Part-time,37,Same Religion,1,6,2,Avoidant,4,0,0,0,6,4,Arranged,0,0,4,0
18,1,0,High School,Full-time,76,Same Religion,0,2,2,Avoidant,7,0,0,0,8,2,Arranged,1,0,3,1
27,1,1,High School,Part-time,32,Same Religion,0,5,1,Aggressive,7,0,0,0,3,2,Love,1,0,6,1
27,1,0,Bachelor,Full-time,68,Different Religion,1,7,2,Collaborative,7,0,0,0,7,5,Love,1,0,6,0
26,9,4,Master,Full-time,80,Same Religion,1,5,1,Avoidant,6,0,0,0,1,4,Love,1,1,9,0
22,1,1,Master,Full-time,100,Same Religion,0,5,1,Collaborative,5,0,0,0,8,7,Love,1,0,5,0
22,14,1,High School,Homemaker,70,Different Religion,1,5,5,Avoidant,6,0,0,0,4,4,Love,0,0,6,0
30,1,0,Bachelor,Unemployed,65,Same Religion,1,8,1,Aggressive,5,0,0,0,9,1,Love,1,0,6,1
25,2,3,High School,Full-time,26,Different Religion,0,7,2,Aggressive,5,0,0,0,8,4,Love,1,0,4,0
29,22,3,High School,Full-time,89,Same Religion,1,5,0,Collaborative,6,0,0,0,7,3,Arranged,1,0,6,0
23,12,2,Bachelor,Full-time,63,Not Religious,1,5,2,Collaborative,4,0,0,0,6,2,Love,1,0,8,1
28,1,1,High School,Homemaker,66,Same Religion,1,8,2,Avoidant,1,1,0,0,4,4,Love,1,0,4,0
34,17,3,Bachelor,Homemaker,68,Same Religion,0,6,4,Aggressive,7,0,0,0,7,0,Love,1,0,7,0
30,6,2,Master,Full-time,62,Not Religious,0,8,2,Collaborative,5,0,0,1,6,3,Love,1,0,8,0
25,18,3,Bachelor,Full-time,60,Same Religion,1,7,1,Passive,1,0,0,0,7,4,Other,0,0,5,0
29,9,2,Master,Part-time,53,Not Religious,1,1,4,Collaborative,7,0,0,1,4,2,Love,0,0,6,1
26,11,0,High School,Full-time,75,Different Religion,0,8,1,Passive,6,1,0,0,9,5,Love,1,0,6,1
28,40,2,Master,Full-time,30,Not Religious,1,6,5,Passive,1,1,0,0,9,4,Arranged,1,1,10,1
26,2,2,High School,Part-time,30,Same Religion,0,6,2,Passive,9,1,0,1,5,6,Arranged,0,0,6,0
27,9,2,High School,Full-time,43,Same Religion,1,2,0,Passive,5,0,0,0,6,3,Love,0,0,6,1
29,6,3,High School,Part-time,85,Not Religious,0,5,0,Collaborative,10,0,0,0,6,2,Arranged,1,0,6,1
23,1,1,Bachelor,Full-time,69,Not Religious,1,6,1,Passive,8,0,0,0,6,1,Arranged,0,0,8,0
22,1,1,Bachelor,Unemployed,47,Different Religion,1,3,4,Collaborative,9,0,0,0,4,2,Arranged,1,1,6,1
21,1,1,No Formal Education,Part-time,44,Same Religion,1,9,2,Aggressive,5,1,0,0,7,2,Love,1,0,6,1
19,10,2,Master,Part-time,58,Not Religious,1,7,1,Passive,6,0,0,0,4,3,Arranged,0,0,4,1
21,8,2,Bachelor,Unemployed,68,Same Religion,0,5,0,Avoidant,7,1,0,0,7,2,Love,0,0,1,0
28,8,1,Bachelor,Full-time,87,Different Religion,1,10,2,Passive,6,0,0,1,2,5,Love,1,0,3,1
23,1,0,Bachelor,Full-time,101,Same Religion,1,7,2,Aggressive,7,0,0,0,7,3,Arranged,1,0,8,1
30,6,2,Master,Full-time,57,Same Religion,1,9,2,Avoidant,5,0,0,0,7,3,Love,1,0,5,0
28,25,0,Master,Full-time,104,Same Religion,1,4,1,Collaborative,1,0,0,0,5,1,Arranged,1,0,5,1
18,5,0,Bachelor,Full-time,62,Not Religious,1,7,2,Aggressive,4,0,1,0,7,2,Love,0,0,7,0
31,9,2,Bachelor,Unemployed,66,Different Religion,1,9,3,Collaborative,6,0,0,0,9,4,Love,1,0,7,0
32,15,0,Master,Full-time,80,Not Religious,0,8,3,Avoidant,6,0,0,0,9,3,Love,1,0,8,0
23,15,0,High School,Full-time,82,Same Religion,1,8,3,Passive,10,0,1,0,7,3,Other,0,0,6,0
30,7,1,High School,Unemployed,92,Same Religion,0,8,1,Collaborative,4,0,0,0,7,5,Love,0,0,7,1
23,19,1,Bachelor,Part-time,34,Same Religion,1,9,3,Avoidant,6,0,1,0,8,3,Arranged,1,0,5,0
28,4,3,Master,Full-time,62,Same Religion,1,1,0,Avoidant,7,1,0,1,8,2,Arranged,0,0,8,0
21,21,0,Bachelor,Full-time,85,Same Religion,0,5,0,Collaborative,6,0,1,0,4,6,Love,1,0,8,1
19,2,3,No Formal Education,Full-time,39,Same Religion,1,3,3,Passive,3,0,0,1,7,3,Love,0,0,7,1
26,3,1,High School,Full-time,23,Same Religion,1,3,1,Collaborative,6,0,0,0,5,2,Other,1,0,7,1
27,1,2,Bachelor,Homemaker,30,Same Religion,1,5,2,Aggressive,3,1,1,1,10,1,Arranged,0,0,10,1
26,15,0,Bachelor,Full-time,58,Same Religion,1,5,3,Passive,4,0,0,1,7,4,Love,1,0,9,0
22,5,1,PhD,Part-time,100,Not Religious,1,9,1,Passive,5,0,0,0,6,2,Arranged,0,1,8,0
26,2,1,High School,Homemaker,30,Different Religion,1,4,3,Collaborative,5,1,0,0,6,1,Love,1,0,10,1
29,2,1,Bachelor,Part-time,37,Not Religious,0,6,1,Collaborative,1,0,1,0,3,2,Love,1,0,5,0
27,23,6,High School,Full-time,50,Not Religious,1,9,3,Avoidant,5,0,0,1,6,1,Love,1,0,4,1
28,17,2,Bachelor,Unemployed,40,Same Religion,1,6,3,Aggressive,5,0,0,0,5,1,Arranged,0,0,7,1
24,8,1,Master,Unemployed,37,Different Religion,1,10,2,Passive,6,0,0,0,6,2,Love,1,0,6,1
33,9,2,Bachelor,Part-time,19,Different Religion,0,2,1,Aggressive,4,0,0,0,10,2,Love,0,0,5,1
22,6,4,Master,Homemaker,49,Same Religion,1,4,2,Aggressive,10,0,0,0,6,2,Love,0,0,5,0
30,4,1,PhD,Part-time,99,Not Religious,1,9,3,Collaborative,5,0,0,0,3,2,Arranged,1,0,8,0
33,24,1,High School,Unemployed,71,Same Religion,1,5,1,Aggressive,4,1,0,0,5,3,Love,1,0,5,1
30,1,2,Master,Homemaker,84,Same Religion,1,6,1,Passive,6,0,0,1,6,2,Love,1,0,7,1
26,5,1,High School,Part-time,48,Different Religion,1,9,3,Avoidant,3,0,1,0,5,1,Love,1,0,8,1
25,4,1,High School,Part-time,43,Different Religion,1,7,5,Collaborative,7,0,0,0,7,6,Arranged,1,0,7,1
33,6,1,Bachelor,Part-time,70,Same Religion,1,3,0,Collaborative,6,0,1,0,6,3,Love,0,0,7,0
20,6,0,Master,Unemployed,62,Same Religion,1,7,2,Passive,9,0,0,0,7,5,Arranged,0,0,7,0
23,7,1,Bachelor,Unemployed,59,Same Religion,1,5,3,Aggressive,7,1,0,0,7,5,Love,1,0,7,1
26,1,1,High School,Full-time,94,Same Religion,1,5,2,Aggressive,9,0,0,1,9,1,Love,1,0,8,1
34,7,0,PhD,Unemployed,44,Not Religious,1,6,3,Collaborative,1,0,1,0,7,3,Arranged,1,0,5,1
29,2,3,Master,Unemployed,41,Not Religious,1,5,3,Collaborative,2,0,0,0,8,2,Love,1,0,7,0
23,2,2,High School,Unemployed,77,Different Religion,1,7,2,Avoidant,7,0,0,0,5,4,Arranged,1,0,5,0
26,1,4,Bachelor,Unemployed,74,Same Religion,0,4,1,Avoidant,4,0,0,0,7,4,Arranged,1,0,4,0
24,14,0,High School,Full-time,39,Same Religion,0,7,1,Aggressive,9,0,1,1,7,4,Arranged,1,0,3,0
24,5,0,Bachelor,Full-time,62,Same Religion,1,8,2,Avoidant,4,0,0,0,4,2,Love,1,0,2,1
32,9,2,Bachelor,Unemployed,24,Same Religion,1,6,3,Collaborative,8,0,0,1,5,0,Love,1,0,5,0
21,13,1,Bachelor,Homemaker,66,Same Religion,0,6,5,Collaborative,6,0,0,0,7,4,Love,1,0,1,1
36,11,2,High School,Full-time,51,Same Religion,1,6,1,Collaborative,5,0,0,0,6,5,Love,1,0,7,0
32,6,0,Master,Part-time,55,Same Religion,1,6,1,Avoidant,3,0,0,0,7,2,Love,1,0,4,0
33,4,2,High School,Unemployed,37,Same Religion,1,6,1,Passive,6,1,1,0,6,5,Love,0,0,7,1
25,4,0,Bachelor,Unemployed,84,Same Religion,1,6,2,Collaborative,5,0,0,1,7,4,Love,1,0,7,0
27,10,2,High School,Part-time,65,Same Religion,1,6,1,Aggressive,3,1,0,0,6,2,Love,0,0,7,0
20,6,2,Bachelor,Full-time,80,Different Religion,1,6,1,Avoidant,1,0,1,0,6,3,Love,0,1,4,1
25,18,1,High School,Unemployed,58,Same Religion,1,5,6,Collaborative,5,1,0,0,8,3,Love,1,0,6,1
30,20,0,Bachelor,Unemployed,84,Different Religion,0,6,1,Collaborative,7,0,0,0,5,1,Love,1,0,9,1
34,1,0,Bachelor,Unemployed,23,Different Religion,1,8,3,Collaborative,6,0,0,0,8,6,Love,1,0,6,0
22,1,2,High School,Unemployed,60,Not Religious,1,10,0,Collaborative,7,0,1,1,7,0,Other,1,0,5,0
26,9,2,High School,Full-time,84,Same Religion,1,10,3,Avoidant,5,0,1,1,9,3,Love,1,0,5,0
27,3,4,Bachelor,Homemaker,20,Same Religion,1,6,0,Aggressive,3,1,0,1,7,4,Love,1,0,6,0
21,1,1,High School,Unemployed,63,Same Religion,1,4,0,Avoidant,7,0,0,1,7,5,Love,0,0,8,1
30,21,2,Bachelor,Part-time,72,Not Religious,1,6,1,Passive,4,0,0,0,1,2,Love,1,1,5,0
24,2,2,Bachelor,Homemaker,52,Different Religion,1,6,2,Collaborative,5,0,0,0,4,5,Love,0,0,6,1
27,26,0,Bachelor,Homemaker,80,Same Religion,1,8,3,Passive,7,0,0,1,7,0,Arranged,1,0,10,0
25,12,2,No Formal Education,Unemployed,80,Same Religion,0,5,1,Avoidant,7,0,0,1,8,7,Love,0,0,6,0
24,14,0,Bachelor,Part-time,48,Same Religion,1,6,1,Collaborative,5,0,1,0,7,2,Love,1,0,4,0
27,2,1,Master,Part-time,52,Same Religion,1,4,5,Collaborative,7,1,0,1,5,4,Love,0,0,6,0
26,2,0,Master,Full-time,37,Different Religion,1,9,4,Avoidant,6,0,0,0,4,2,Arranged,0,0,4,0
26,7,3,PhD,Full-time,66,Same Religion,1,7,0,Collaborative,6,0,0,0,6,1,Love,1,0,7,0
24,1,2,High School,Part-time,64,Same Religion,1,5,2,Collaborative,8,0,0,0,7,1,Love,1,0,9,0
29,3,4,Master,Part-time,60,Same Religion,0,6,5,Passive,6,1,0,1,7,3,Love,0,0,1,1
36,3,2,PhD,Full-time,62,Same Religion,1,3,2,Avoidant,10,0,0,1,8,6,Love,1,0,5,1
28,1,1,Bachelor,Homemaker,43,Same Religion,0,7,2,Collaborative,2,0,0,1,6,4,Love,0,0,5,0
32,2,0,Bachelor,Part-time,31,Same Religion,1,7,2,Passive,3,0,0,1,6,2,Love,1,0,5,1
21,15,0,No Formal Education,Part-time,69,Same Religion,1,2,4,Collaborative,4,0,0,0,3,0,Love,0,0,8,0
28,1,1,Bachelor,Full-time,56,Different Religion,1,5,3,Aggressive,2,0,0,0,5,4,Love,0,0,6,1
22,1,1,Bachelor,Full-time,39,Same Religion,1,5,5,Avoidant,10,0,0,0,9,1,Love,1,0,4,1
20,9,1,Master,Homemaker,45,Same Religion,1,5,4,Passive,9,1,0,0,7,2,Love,1,0,3,0
24,37,4,Bachelor,Full-time,78,Not Religious,1,5,3,Avoidant,7,1,0,1,8,2,Arranged,0,0,6,0
33,4,0,High School,Part-time,77,Same Religion,1,6,3,Passive,6,0,0,0,5,3,Arranged,1,0,10,0
32,1,2,Bachelor,Part-time,73,Same Religion,1,9,4,Aggressive,2,0,0,1,9,6,Love,1,0,4,0
29,8,2,Bachelor,Part-time,59,Same Religion,1,7,2,Passive,6,0,1,1,7,4,Arranged,0,0,6,1
20,23,0,Master,Part-time,46,Same Religion,1,8,1,Collaborative,5,1,0,1,5,1,Love,1,0,7,1
27,15,1,Bachelor,Full-time,86,Same Religion,0,7,0,Passive,7,0,1,1,7,3,Love,1,0,6,0
29,9,1,Master,Full-time,54,Same Religion,1,5,2,Aggressive,4,0,0,0,8,1,Love,1,1,4,0
28,3,0,Bachelor,Part-time,65,Same Religion,1,6,3,Collaborative,6,0,0,0,7,2,Love,0,0,5,0
18,7,1,Bachelor,Unemployed,43,Different Religion,1,8,1,Avoidant,8,0,1,0,5,6,Love,1,0,10,1
23,1,2,High School,Full-time,55,Same Religion,1,7,0,Collaborative,7,1,0,0,6,2,Arranged,1,0,1,1
27,11,1,Bachelor,Full-time,10,Not Religious,0,9,3,Collaborative,5,0,0,0,8,3,Love,0,0,2,0
30,12,2,Master,Full-time,47,Not Religious,1,6,3,Avoidant,8,0,0,0,5,4,Arranged,0,0,7,1
18,33,3,High School,Part-time,30,Different Religion,1,3,2,Collaborative,3,1,1,0,6,3,Love,1,0,7,0
27,3,0,Master,Full-time,64,Different Religion,1,6,2,Aggressive,6,0,1,0,4,2,Love,1,0,7,0
28,1,3,High School,Full-time,48,Same Religion,0,3,0,Collaborative,6,0,0,1,8,4,Love,1,0,5,0
32,7,0,High School,Part-time,54,Same Religion,1,6,1,Collaborative,5,0,0,1,5,5,Love,1,0,7,1
31,12,2,High School,Full-time,103,Not Religious,1,4,2,Aggressive,7,0,0,0,10,2,Other,1,0,4,1
30,15,0,Master,Part-time,40,Same Religion,0,6,0,Avoidant,8,0,0,0,8,0,Arranged,0,0,7,0
24,2,2,High School,Full-time,62,Same Religion,0,6,3,Avoidant,1,0,0,0,6,4,Love,0,0,6,0
18,3,2,Bachelor,Homemaker,64,Same Religion,1,6,1,Aggressive,9,0,0,0,2,2,Other,0,0,7,0
26,7,4,Bachelor,Full-time,41,Same Religion,1,5,0,Aggressive,4,0,0,1,6,3,Love,0,0,10,1
33,4,3,Bachelor,Full-time,82,Same Religion,1,5,4,Collaborative,8,0,0,0,1,2,Love,1,0,4,0
34,19,2,Bachelor,Homemaker,93,Same Religion,0,8,1,Collaborative,3,0,0,0,5,4,Love,0,0,8,1
31,6,0,Bachelor,Full-time,84,Different Religion,1,7,2,Collaborative,6,1,0,0,10,2,Love,1,0,6,1
30,16,2,PhD,Part-time,41,Same Religion,1,3,1,Collaborative,6,0,0,0,6,2,Arranged,0,0,9,0
29,8,3,Bachelor,Full-time,46,Different Religion,1,6,1,Collaborative,5,0,1,0,5,1,Love,0,0,6,0
25,14,1,High School,Full-time,19,Same Religion,1,9,3,Avoidant,4,1,0,0,5,3,Love,0,0,5,1
27,4,1,Bachelor,Part-time,56,Same Religion,1,5,4,Collaborative,10,0,0,0,7,0,Love,1,0,6,1
36,17,2,Bachelor,Homemaker,58,Same Religion,1,5,4,Avoidant,4,0,0,0,6,3,Love,1,0,2,1
23,3,1,Bachelor,Full-time,76,Different Religion,1,7,5,Aggressive,9,0,0,0,10,0,Love,0,0,6,0
36,7,2,PhD,Part-time,95,Not Religious,0,4,2,Avoidant,10,0,0,0,7,4,Love,0,0,9,0
26,2,0,Master,Part-time,35,Same Religion,1,4,4,Collaborative,4,0,0,0,6,5,Arranged,0,0,6,0
34,6,0,High School,Full-time,63,Same Religion,1,3,1,Aggressive,1,0,0,0,6,2,Arranged,1,0,4,1
20,3,1,Bachelor,Part-time,55,Not Religious,1,7,1,Avoidant,5,1,0,1,6,1,Love,1,0,7,1
30,3,0,Master,Full-time,57,Different Religion,1,8,3,Avoidant,4,0,0,1,9,3,Love,1,0,6,0
24,34,1,PhD,Full-time,91,Same Religion,0,5,2,Avoidant,7,0,0,0,7,3,Love,0,0,5,0
20,1,0,Bachelor,Full-time,62,Same Religion,1,4,2,Collaborative,4,0,0,0,3,0,Love,0,0,6,1
29,15,1,Bachelor,Homemaker,71,Not Religious,1,8,1,Collaborative,5,0,0,0,8,2,Love,0,0,8,1
33,40,2,Master,Full-time,69,Same Religion,0,6,2,Avoidant,5,1,0,0,8,3,Arranged,1,0,8,0
23,1,3,Bachelor,Part-time,64,Same Religion,1,2,3,Avoidant,2,1,0,0,10,2,Love,1,0,7,0
20,12,1,Bachelor,Full-time,45,Same Religion,0,7,0,Collaborative,5,0,1,0,6,2,Love,0,0,2,1
27,2,3,PhD,Full-time,97,Different Religion,1,7,2,Passive,5,0,0,0,5,2,Love,1,0,9,0
27,1,0,Master,Part-time,59,Same Religion,1,9,0,Collaborative,3,0,0,0,8,1,Love,0,0,9,0
30,5,3,High School,Unemployed,71,Not Religious,1,8,3,Collaborative,6,0,1,1,6,2,Love,0,0,4,0
32,27,2,Bachelor,Full-time,65,Different Religion,1,8,2,Collaborative,8,0,0,0,7,7,Arranged,1,0,7,1
27,1,0,Bachelor,Full-time,18,Same Religion,1,4,4,Avoidant,4,0,0,0,10,2,Love,1,0,4,0
37,8,1,PhD,Homemaker,39,Same Religion,1,3,2,Passive,5,0,0,0,7,3,Love,0,0,4,0
29,6,2,No Formal Education,Full-time,62,Not Religious,1,7,2,Avoidant,4,0,0,0,7,4,Love,0,0,5,0
26,20,3,Master,Unemployed,43,Same Religion,1,6,4,Collaborative,10,0,0,0,6,2,Love,0,0,6,0
19,1,2,Bachelor,Part-time,68,Same Religion,1,7,1,Passive,3,0,0,0,3,1,Love,1,0,6,1
26,11,1,High School,Part-time,42,Not Religious,1,6,1,Aggressive,3,0,1,0,8,3,Love,0,0,2,0
26,11,1,Bachelor,Homemaker,60,Not Religious,1,9,2,Avoidant,4,0,0,0,7,0,Love,1,0,6,0
32,11,1,Bachelor,Unemployed,26,Same Religion,1,5,3,Collaborative,8,1,0,1,8,2,Love,1,0,6,0
30,28,1,Bachelor,Full-time,77,Same Religion,1,6,4,Collaborative,8,0,0,0,4,2,Love,0,1,7,1
22,17,4,Bachelor,Full-time,69,Same Religion,1,5,0,Passive,3,0,0,0,4,2,Love,0,0,7,0
28,1,1,Bachelor,Full-time,70,Not Religious,1,4,0,Collaborative,7,0,0,0,7,4,Love,1,0,10,1
31,6,0,PhD,Full-time,58,Not Religious,1,9,3,Aggressive,4,0,1,0,6,9,Other,1,0,5,1
35,5,6,High School,Homemaker,46,Same Religion,1,6,3,Collaborative,2,0,0,0,4,2,Arranged,1,0,7,1
32,3,1,Master,Full-time,92,Different Religion,1,10,2,Collaborative,2,1,0,0,4,0,Arranged,1,0,3,1
31,6,0,Bachelor,Part-time,93,Different Religion,1,3,1,Collaborative,5,1,0,0,5,5,Arranged,1,0,7,1
28,4,2,Master,Unemployed,59,Same Religion,1,6,3,Avoidant,7,0,0,0,5,5,Love,0,0,6,0
29,5,1,Bachelor,Unemployed,49,Different Religion,1,6,4,Collaborative,5,0,0,0,4,2,Love,1,0,3,1
34,38,5,High School,Part-time,25,Same Religion,1,8,2,Passive,5,0,1,0,4,4,Love,1,0,8,1
21,1,2,High School,Unemployed,65,Different Religion,1,4,3,Collaborative,1,0,0,0,6,4,Love,0,0,4,1
26,25,1,High School,Full-time,47,Same Religion,0,5,1,Avoidant,4,1,0,0,6,4,Love,0,0,5,0
24,6,3,High School,Unemployed,50,Different Religion,1,3,0,Avoidant,4,1,0,0,4,1,Arranged,1,0,6,1
29,9,0,Master,Full-time,79,Same Religion,0,9,2,Aggressive,4,1,0,0,8,3,Love,1,0,8,0
34,17,1,High School,Homemaker,41,Same Religion,0,3,2,Collaborative,3,0,0,1,7,6,Love,0,0,3,1
25,4,2,Bachelor,Full-time,98,Same Religion,0,6,1,Collaborative,10,0,0,0,6,3,Arranged,1,0,7,0
18,5,1,High School,Full-time,40,Different Religion,1,10,0,Avoidant,7,1,0,1,8,3,Love,0,0,5,0
25,5,4,Bachelor,Full-time,19,Same Religion,1,8,2,Collaborative,7,0,0,0,7,3,Love,0,1,6,1
32,4,2,Master,Unemployed,47,Different Religion,1,8,2,Collaborative,5,0,0,0,3,3,Other,0,1,5,0
30,25,1,Bachelor,Unemployed,67,Same Religion,1,9,3,Avoidant,8,0,0,1,3,2,Arranged,1,0,5,0
30,17,2,Bachelor,Full-time,63,Different Religion,1,6,2,Avoidant,3,0,0,0,8,3,Love,1,0,7,0
26,1,2,Master,Full-time,64,Same Religion,1,6,2,Collaborative,7,0,0,0,4,2,Arranged,0,0,8,1
21,1,1,High School,Full-time,54,Same Religion,1,6,1,Collaborative,2,0,0,0,7,2,Arranged,1,0,6,0
30,5,1,Master,Full-time,50,Same Religion,0,6,1,Collaborative,5,0,0,0,7,3,Arranged,1,0,4,0
23,1,3,Bachelor,Part-time,35,Same Religion,1,5,5,Collaborative,5,0,0,0,6,3,Arranged,1,0,5,1
38,9,2,High School,Full-time,63,Different Religion,1,9,5,Aggressive,5,1,0,0,4,0,Arranged,1,0,3,0
30,1,0,Bachelor,Part-time,81,Different Religion,0,5,1,Passive,5,0,0,0,6,6,Other,1,0,9,0
25,7,2,High School,Full-time,60,Same Religion,1,5,1,Collaborative,1,0,0,0,4,3,Love,1,0,6,1
24,1,3,Master,Homemaker,45,Different Religion,0,3,3,Aggressive,4,0,0,1,7,4,Love,1,0,7,0
27,3,1,High School,Full-time,63,Same Religion,0,8,5,Passive,5,0,0,1,9,2,Love,0,0,7,0
26,11,2,High School,Part-time,89,Same Religion,1,9,3,Passive,4,0,0,1,5,2,Arranged,0,1,5,0
33,6,1,Bachelor,Part-time,56,Same Religion,1,2,2,Aggressive,1,0,0,0,6,9,Love,1,0,7,0
28,38,1,Bachelor,Full-time,35,Same Religion,1,9,6,Passive,4,0,1,1,8,2,Love,0,0,10,0
24,20,1,Master,Full-time,64,Different Religion,1,7,1,Avoidant,7,0,0,0,5,3,Love,1,0,5,0
37,4,3,High School,Full-time,72,Not Religious,1,9,1,Avoidant,9,1,0,0,5,3,Love,1,0,3,1
28,1,1,Master,Full-time,77,Same Religion,1,7,2,Avoidant,5,0,0,0,7,1,Love,0,0,8,0
31,18,4,No Formal Education,Full-time,74,Same Religion,1,7,0,Aggressive,5,0,0,0,3,3,Love,1,0,7,0
24,24,1,Bachelor,Full-time,63,Not Religious,1,7,3,Collaborative,3,0,0,0,3,1,Love,0,0,6,0
29,17,4,Master,Full-time,43,Same Religion,1,4,0,Collaborative,9,0,1,0,3,2,Love,1,0,8,1
29,1,2,Bachelor,Full-time,40,Same Religion,1,6,2,Passive,3,0,0,0,6,4,Love,1,0,7,0
18,40,1,High School,Full-time,53,Same Religion,0,5,5,Avoidant,4,0,0,0,6,2,Love,1,0,7,1
38,2,1,Bachelor,Full-time,72,Different Religion,1,8,2,Collaborative,6,0,0,1,5,3,Love,1,0,6,1
34,12,1,High School,Full-time,47,Different Religion,1,5,1,Collaborative,7,0,1,0,4,2,Love,1,0,7,0
26,23,2,No Formal Education,Part-time,50,Different Religion,1,7,6,Collaborative,4,0,0,0,7,3,Arranged,1,0,7,0
22,2,2,High School,Unemployed,42,Same Religion,1,4,3,Collaborative,5,1,0,1,4,2,Love,1,0,8,1
29,23,2,Bachelor,Homemaker,91,Different Religion,1,10,4,Collaborative,4,0,1,0,7,4,Arranged,1,0,5,1
28,3,2,High School,Full-time,56,Same Religion,1,7,0,Collaborative,2,1,0,0,9,2,Love,1,0,7,0
29,37,2,Bachelor,Full-time,73,Not Religious,1,3,3,Passive,6,1,0,0,9,1,Other,1,0,7,0
28,3,1,High School,Full-time,92,Same Religion,1,8,3,Passive,4,0,0,0,7,3,Love,1,0,7,0
30,30,2,Master,Part-time,41,Same Religion,1,7,2,Collaborative,4,0,0,0,6,3,Love,0,0,8,1
35,1,0,High School,Part-time,75,Not Religious,1,8,4,Avoidant,6,1,0,0,5,0,Love,1,0,4,0
30,12,1,Master,Full-time,58,Not Religious,1,10,1,Passive,5,0,0,0,7,3,Love,1,0,7,1
22,7,2,Master,Unemployed,88,Different Religion,1,8,3,Collaborative,9,0,0,0,8,3,Love,0,0,10,0
34,6,2,Bachelor,Part-time,44,Same Religion,0,8,4,Collaborative,9,0,0,0,8,2,Arranged,0,0,6,1
36,2,3,High School,Homemaker,64,Not Religious,1,5,4,Avoidant,9,0,0,1,9,2,Love,1,0,3,0
43,12,0,High School,Full-time,73,Different Religion,1,6,2,Passive,10,0,0,0,5,1,Love,1,0,8,0
22,2,2,Master,Full-time,46,Different Religion,0,5,2,Collaborative,9,0,0,0,8,2,Arranged,1,0,10,1
29,8,0,High School,Full-time,56,Not Religious,1,3,2,Collaborative,1,0,0,1,5,3,Arranged,1,0,8,0
18,2,4,High School,Full-time,57,Same Religion,1,5,0,Avoidant,6,0,1,0,7,3,Arranged,1,0,4,1
30,31,2,Bachelor,Homemaker,82,Same Religion,1,8,0,Collaborative,6,1,0,0,6,4,Love,1,0,3,0
25,1,1,High School,Full-time,104,Different Religion,1,7,2,Avoidant,6,0,0,0,4,2,Love,0,0,7,0
37,2,2,High School,Part-time,92,Same Religion,1,4,0,Avoidant,4,0,0,0,9,3,Love,0,0,5,1
24,2,0,Bachelor,Full-time,89,Same Religion,0,6,0,Aggressive,1,1,0,0,8,3,Arranged,0,1,1,0
19,5,0,Bachelor,Full-time,10,Same Religion,1,4,2,Avoidant,4,0,0,1,3,2,Love,1,1,4,0
25,2,3,High School,Full-time,63,Different Religion,1,7,0,Avoidant,3,0,0,0,7,1,Love,0,0,6,1
18,6,1,Bachelor,Full-time,61,Same Religion,0,5,5,Collaborative,7,0,0,0,5,4,Arranged,1,0,4,0
31,20,0,Bachelor,Part-time,76,Same Religion,1,5,1,Collaborative,4,0,0,0,7,5,Love,1,0,9,0
18,12,1,Master,Homemaker,31,Same Religion,1,3,0,Avoidant,8,1,0,0,7,2,Love,1,0,8,0
28,8,0,High School,Part-time,75,Same Religion,1,9,4,Collaborative,9,1,0,0,8,2,Love,0,0,5,1
18,1,0,Bachelor,Part-time,18,Same Religion,1,6,1,Collaborative,3,0,0,0,4,5,Love,0,0,5,0
26,11,4,Bachelor,Full-time,81,Same Religion,1,6,5,Passive,2,0,0,0,2,3,Love,0,1,4,0
36,1,1,Bachelor,Unemployed,27,Not Religious,1,7,0,Avoidant,6,0,0,0,8,0,Love,1,0,4,1
